 19.5    0.40857E+00    0.21218E-01    0.53158E-03
 20.0    0.40941E+00    0.19981E-01    0.50072E-03
 20.5    0.41019E+00    0.18789E-01    0.47107E-03
 21.0    0.41093E+00    0.17744E-01    0.44519E-03
 21.5    0.41164E+00    0.16920E-01    0.42482E-03
 22.0    0.41232E+00    0.16256E-01    0.40833E-03
 22.5    0.41298E+00    0.15651E-01    0.39318E-03
 23.0    0.41361E+00    0.15079E-01    0.37874E-03
 23.5    0.41422E+00    0.14519E-01    0.36457E-03
 24.0    0.41479E+00    0.13788E-01    0.34618E-03
 24.5    0.41533E+00    0.12834E-01    0.32222E-03
 25.0    0.41582E+00    0.11726E-01    0.29435E-03
 25.5    0.41627E+00    0.10651E-01    0.26739E-03
 26.0    0.41667E+00    0.96871E-02    0.24321E-03
 26.5    0.41704E+00    0.87670E-02    0.22005E-03
 27.0    0.41737E+00    0.80167E-02    0.20112E-03
 27.5    0.41769E+00    0.75850E-02    0.19013E-03
 28.0    0.41799E+00    0.72628E-02    0.18187E-03
 28.5    0.41828E+00    0.68393E-02    0.17114E-03
 29.0    0.41854E+00    0.62945E-02    0.15754E-03
 29.5    0.41878E+00    0.57352E-02    0.14373E-03
 30.0    0.41899E+00    0.50874E-02    0.12765E-03
 30.5    0.41918E+00    0.44167E-02    0.11089E-03
 31.0    0.41934E+00    0.38801E-02    0.97384E-04
 31.5    0.41949E+00    0.34955E-02    0.87611E-04
 32.0    0.41962E+00    0.32364E-02    0.80859E-04
 32.5    0.41975E+00    0.31108E-02    0.77312E-04
 33.0    0.41987E+00    0.29704E-02    0.73375E-04
 33.5    0.41998E+00    0.25915E-02    0.63583E-04
 34.0    0.42006E+00    0.21036E-02    0.51256E-04
 34.5    0.42013E+00    0.16955E-02    0.41070E-04
 35.0    0.42019E+00    0.14607E-02    0.35345E-04
 35.5    0.42024E+00    0.12743E-02    0.30876E-04
 36.0    0.42029E+00    0.12624E-02    0.30857E-04
 36.5    0.42035E+00    0.13349E-02    0.32943E-04
 37.0    0.42041E+00    0.14259E-02    0.35367E-04
 37.5    0.42047E+00    0.15170E-02    0.37689E-04
 38.0    0.42054E+00    0.15655E-02    0.38865E-04
 38.5    0.42060E+00    0.14634E-02    0.36323E-04
 39.0    0.42065E+00    0.12536E-02    0.31193E-04
 39.5    0.42069E+00    0.10866E-02    0.27069E-04
 40.0    0.42074E+00    0.10929E-02    0.27277E-04
 40.5    0.42079E+00    0.11616E-02    0.29122E-04
 41.0    0.42084E+00    0.11632E-02    0.29374E-04
 41.5    0.42088E+00    0.10709E-02    0.27219E-04
 42.0    0.42092E+00    0.94688E-03    0.24079E-04
 42.5    0.42095E+00    0.75052E-03    0.18915E-04
 43.0    0.42097E+00    0.45934E-03    0.11310E-04
 43.5    0.42098E+00    0.15650E-03    0.35103E-05
 44.0    0.42098E+00   -0.14516E-04   -0.86586E-06
 44.5    0.42097E+00   -0.48278E-04   -0.18153E-05
 45.0    0.42097E+00   -0.14546E-04   -0.10549E-05
 45.5    0.42097E+00   -0.41428E-04   -0.18140E-05
 46.0    0.42096E+00   -0.14721E-03   -0.46120E-05
 46.5    0.42094E+00   -0.43027E-03   -0.11949E-04
 47.0    0.42091E+00   -0.75385E-03   -0.20401E-04
 47.5    0.42086E+00   -0.10561E-02   -0.28290E-04
 48.0    0.42080E+00   -0.13906E-02   -0.36882E-04
 48.5    0.42072E+00   -0.17992E-02   -0.47250E-04
 49.0    0.42063E+00   -0.21599E-02   -0.56355E-04
 49.5    0.42052E+00   -0.24079E-02   -0.62708E-04
 50.0    0.42041E+00   -0.24943E-02   -0.65042E-04
 50.5    0.42030E+00   -0.25002E-02   -0.65308E-04
 51.0    0.42020E+00   -0.24024E-02   -0.62933E-04
 51.5    0.42010E+00   -0.21809E-02   -0.57408E-04
 52.0    0.42002E+00   -0.19305E-02   -0.51082E-04
 52.5    0.41994E+00   -0.16844E-02   -0.44835E-04
 53.0    0.41988E+00   -0.15038E-02   -0.40312E-04
 53.5    0.41981E+00   -0.14118E-02   -0.38070E-04
 54.0    0.41975E+00   -0.13275E-02   -0.36005E-04
 54.5    0.41970E+00   -0.12540E-02   -0.34180E-04
 55.0    0.41964E+00   -0.11638E-02   -0.31878E-04
 55.5    0.41960E+00   -0.10428E-02   -0.28705E-04
 56.0    0.41955E+00   -0.95073E-03   -0.26230E-04
 56.5    0.41951E+00   -0.89714E-03   -0.24688E-04
 57.0    0.41947E+00   -0.81934E-03   -0.22478E-04
 57.5    0.41944E+00   -0.62999E-03   -0.17451E-04
 58.0    0.41943E+00   -0.31652E-03   -0.93797E-05
 58.5    0.41942E+00   -0.48541E-04   -0.25305E-05
 59.0    0.41943E+00    0.16467E-03    0.29821E-05
 59.5    0.41944E+00    0.34707E-03    0.77079E-05
 60.0    0.41946E+00    0.55749E-03    0.13101E-04
 60.5    0.41949E+00    0.70735E-03    0.16940E-04
 61.0    0.41952E+00    0.76377E-03    0.18407E-04
 61.5    0.41955E+00    0.74637E-03    0.17941E-04
 62.0    0.41958E+00    0.75876E-03    0.18245E-04
 62.5    0.41962E+00    0.90624E-03    0.22061E-04
 63.0    0.41966E+00    0.10467E-02    0.25774E-04
 63.5    0.41971E+00    0.11155E-02    0.27674E-04
 64.0    0.41976E+00    0.12726E-02    0.31782E-04
 64.5    0.41982E+00    0.15039E-02    0.37751E-04
 65.0    0.41990E+00    0.17499E-02    0.44168E-04
 65.5    0.41998E+00    0.19582E-02    0.49601E-04
 66.0    0.42007E+00    0.21153E-02    0.53744E-04
 66.5    0.42016E+00    0.22166E-02    0.56485E-04
 67.0    0.42026E+00    0.23181E-02    0.59179E-04
 67.5    0.42037E+00    0.24172E-02    0.61684E-04
 68.0    0.42047E+00    0.23447E-02    0.59817E-04
 68.5    0.42056E+00    0.21762E-02    0.55590E-04
 69.0    0.42064E+00    0.19782E-02    0.50639E-04
 69.5    0.42072E+00    0.17156E-02    0.44025E-04
 70.0    0.42078E+00    0.14822E-02    0.38219E-04
 70.5    0.42083E+00    0.12721E-02    0.33048E-04
 71.0    0.42088E+00    0.11088E-02    0.29107E-04
 71.5    0.42093E+00    0.11157E-02    0.29449E-04
 72.0    0.42099E+00    0.12954E-02    0.34037E-04
 72.5    0.42106E+00    0.15560E-02    0.40482E-04
 73.0    0.42113E+00    0.16961E-02    0.43868E-04
 73.5    0.42120E+00    0.16491E-02    0.42605E-04
 74.0    0.42126E+00    0.14447E-02    0.37382E-04
 74.5    0.42131E+00    0.11771E-02    0.30494E-04
 75.0    0.42136E+00    0.95824E-03    0.24776E-04
 75.5    0.42138E+00    0.67228E-03    0.17403E-04
 76.0    0.42140E+00    0.35824E-03    0.93400E-05
 76.5    0.42141E+00    0.19150E-03    0.50301E-05
 77.0    0.42142E+00    0.26107E-03    0.67197E-05
 77.5    0.42144E+00    0.53222E-03    0.13445E-04
 78.0    0.42148E+00    0.89328E-03    0.22470E-04
 78.5    0.42153E+00    0.12456E-02    0.31332E-04
 79.0    0.42159E+00    0.15158E-02    0.38110E-04
 79.5    0.42166E+00    0.16745E-02    0.42066E-04
 80.0    0.42173E+00    0.16740E-02    0.42001E-04
 80.5    0.42180E+00    0.14877E-02    0.37268E-04
 81.0    0.42185E+00    0.11997E-02    0.30022E-04
 81.5    0.42189E+00    0.91218E-03    0.22832E-04
 82.0    0.42191E+00    0.62245E-03    0.15577E-04
 82.5    0.42193E+00    0.42277E-03    0.10503E-04
 83.0    0.42194E+00    0.37604E-03    0.91796E-05
 83.5    0.42196E+00    0.49628E-03    0.12009E-04
 84.0    0.42199E+00    0.72081E-03    0.17443E-04
 84.5    0.42204E+00    0.11130E-02    0.27037E-04
 85.0    0.42210E+00    0.16033E-02    0.39068E-04
 85.5    0.42219E+00    0.20231E-02    0.49352E-04
 86.0    0.42227E+00    0.21622E-02    0.52675E-04
 86.5    0.42236E+00    0.20464E-02    0.49719E-04
 87.0    0.42243E+00    0.17670E-02    0.42764E-04
 87.5    0.42249E+00    0.14402E-02    0.34708E-04
 88.0    0.42253E+00    0.12117E-02    0.29158E-04
 88.5    0.42258E+00    0.11538E-02    0.27877E-04
 89.0    0.42262E+00    0.10332E-02    0.25014E-04
 89.5    0.42265E+00    0.75927E-03    0.18298E-04
 90.0    0.42267E+00    0.48639E-03    0.11639E-04
 90.5    0.42269E+00    0.34883E-03    0.83365E-05
 91.0    0.42269E+00    0.17965E-03    0.41183E-05
 91.5    0.42269E+00   -0.45712E-04   -0.15020E-05
 92.0    0.42268E+00   -0.22945E-03   -0.60007E-05
 92.5    0.42267E+00   -0.29370E-03   -0.73677E-05
 93.0    0.42266E+00   -0.18721E-03   -0.43142E-05
 93.5    0.42266E+00    0.21317E-04    0.13354E-05
 94.0    0.42267E+00    0.17780E-03    0.55329E-05
 94.5    0.42268E+00    0.19787E-03    0.61633E-05
 95.0    0.42269E+00    0.25580E-04    0.18796E-05
 95.5    0.42268E+00   -0.86705E-04   -0.10208E-05
 96.0    0.42268E+00   -0.10176E-03   -0.16154E-05
 96.5    0.42268E+00   -0.15213E-03   -0.31877E-05
 97.0    0.42266E+00   -0.34108E-03   -0.81898E-05
 97.5    0.42264E+00   -0.47298E-03   -0.11571E-04
 98.0    0.42262E+00   -0.44876E-03   -0.10855E-04
 98.5    0.42261E+00   -0.35603E-03   -0.83573E-05
 99.0    0.42260E+00   -0.28152E-03   -0.63860E-05
 99.5    0.42259E+00   -0.27666E-03   -0.62677E-05
100.0    0.42257E+00   -0.40429E-03   -0.94757E-05
100.5    0.42255E+00   -0.56041E-03   -0.13452E-04
101.0    0.42252E+00   -0.68269E-03   -0.16651E-04
101.5    0.42249E+00   -0.70350E-03   -0.17409E-04
102.0    0.42247E+00   -0.66234E-03   -0.16615E-04
102.5    0.42244E+00   -0.61564E-03   -0.15566E-04
103.0    0.42242E+00   -0.56123E-03   -0.14210E-04
103.5    0.42240E+00   -0.51739E-03   -0.13033E-04
104.0    0.42237E+00   -0.54534E-03   -0.13617E-04
104.5    0.42234E+00   -0.76828E-03   -0.19016E-04
105.0    0.42230E+00   -0.94719E-03   -0.23196E-04
105.5    0.42226E+00   -0.11201E-02   -0.27281E-04
106.0    0.42221E+00   -0.12702E-02   -0.30918E-04
106.5    0.42215E+00   -0.12572E-02   -0.30609E-04
107.0    0.42211E+00   -0.10991E-02   -0.26783E-04
107.5    0.42208E+00   -0.84887E-03   -0.20694E-04
108.0    0.42206E+00   -0.49392E-03   -0.12009E-04
108.5    0.42205E+00   -0.79798E-04   -0.19346E-05
109.0    0.42206E+00    0.24416E-03    0.58419E-05
109.5    0.42208E+00    0.38486E-03    0.91024E-05
110.0    0.42210E+00    0.49042E-03    0.11637E-04
110.5    0.42211E+00    0.45910E-03    0.10789E-04
111.0    0.42213E+00    0.39709E-03    0.92369E-05
111.5    0.42215E+00    0.41698E-03    0.98041E-05
112.0    0.42216E+00    0.44287E-03    0.10528E-04
112.5    0.42218E+00    0.43417E-03    0.10275E-04
113.0    0.42220E+00    0.41239E-03    0.95599E-05
113.5    0.42222E+00    0.49699E-03    0.11461E-04
114.0    0.42224E+00    0.63499E-03    0.14760E-04
114.5    0.42227E+00    0.70256E-03    0.16517E-04
115.0    0.42229E+00    0.62708E-03    0.14851E-04
115.5    0.42231E+00    0.42137E-03    0.10029E-04
116.0    0.42232E+00    0.18939E-03    0.45683E-05
116.5    0.42232E+00    0.14641E-04    0.41128E-06
117.0    0.42231E+00   -0.94056E-04   -0.22364E-05
117.5    0.42231E+00   -0.18100E-03   -0.44096E-05
118.0    0.42229E+00   -0.29596E-03   -0.73054E-05
118.5    0.42228E+00   -0.34498E-03   -0.85218E-05
119.0    0.42227E+00   -0.25901E-03   -0.62868E-05
119.5    0.42226E+00   -0.15726E-03   -0.36153E-05
120.0    0.42226E+00   -0.66072E-04   -0.12842E-05
120.5    0.42226E+00    0.46740E-04    0.15851E-05
121.0    0.42227E+00    0.12725E-03    0.37013E-05
121.5    0.42228E+00    0.14662E-03    0.42760E-05
122.0    0.42228E+00    0.52288E-04    0.19716E-05
122.5    0.42228E+00   -0.49476E-04   -0.53073E-06
123.0    0.42228E+00   -0.11091E-03   -0.21585E-05
123.5    0.42228E+00   -0.50933E-04   -0.80611E-06
124.0    0.42228E+00    0.13058E-03    0.36908E-05
124.5    0.42230E+00    0.36085E-03    0.94772E-05
125.0    0.42232E+00    0.46135E-03    0.11893E-04
125.5    0.42233E+00    0.40388E-03    0.10292E-04
126.0    0.42234E+00    0.22282E-03    0.56532E-05
126.5    0.42234E+00   -0.16070E-04   -0.30667E-06
127.0    0.42233E+00   -0.27696E-03   -0.68029E-05
127.5    0.42231E+00   -0.46133E-03   -0.11417E-04
128.0    0.42229E+00   -0.56418E-03   -0.14015E-04
128.5    0.42226E+00   -0.60325E-03   -0.14996E-04
129.0    0.42224E+00   -0.55597E-03   -0.13773E-04
129.5    0.42222E+00   -0.51127E-03   -0.12603E-04
130.0    0.42220E+00   -0.50821E-03   -0.12550E-04
130.5    0.42217E+00   -0.69375E-03   -0.17167E-04
131.0    0.42213E+00   -0.93876E-03   -0.23253E-04
131.5    0.42209E+00   -0.11141E-02   -0.27670E-04
132.0    0.42204E+00   -0.11790E-02   -0.29471E-04
132.5    0.42199E+00   -0.11822E-02   -0.29822E-04
133.0    0.42194E+00   -0.11540E-02   -0.29378E-04
133.5    0.42189E+00   -0.11377E-02   -0.29182E-04
134.0    0.42184E+00   -0.11879E-02   -0.30592E-04
134.5    0.42178E+00   -0.12872E-02   -0.33161E-04
135.0    0.42173E+00   -0.12847E-02   -0.33167E-04
135.5    0.42168E+00   -0.12171E-02   -0.31523E-04
136.0    0.42162E+00   -0.12545E-02   -0.32381E-04
136.5    0.42157E+00   -0.13128E-02   -0.33647E-04
137.0    0.42151E+00   -0.12744E-02   -0.32415E-04
137.5    0.42146E+00   -0.12452E-02   -0.31411E-04
138.0    0.42141E+00   -0.12769E-02   -0.31984E-04
138.5    0.42135E+00   -0.13036E-02   -0.32508E-04
139.0    0.42130E+00   -0.12858E-02   -0.31997E-04
139.5    0.42124E+00   -0.12851E-02   -0.31982E-04
140.0    0.42119E+00   -0.12835E-02   -0.32062E-04
140.5    0.42114E+00   -0.13062E-02   -0.32854E-04
141.0    0.42108E+00   -0.13836E-02   -0.34945E-04
141.5    0.42101E+00   -0.15196E-02   -0.38280E-04
142.0    0.42095E+00   -0.15499E-02   -0.38781E-04
142.5    0.42088E+00   -0.15705E-02   -0.39047E-04
143.0    0.42082E+00   -0.16558E-02   -0.41022E-04
143.5    0.42074E+00   -0.17887E-02   -0.44248E-04
144.0    0.42067E+00   -0.18660E-02   -0.46132E-04
144.5    0.42059E+00   -0.18441E-02   -0.45608E-04
145.0    0.42051E+00   -0.18729E-02   -0.46507E-04
145.5    0.42043E+00   -0.19222E-02   -0.47979E-04
146.0    0.42035E+00   -0.19052E-02   -0.47745E-04
146.5    0.42028E+00   -0.17403E-02   -0.43680E-04
147.0    0.42022E+00   -0.13395E-02   -0.33569E-04
147.5    0.42019E+00   -0.84961E-03   -0.21238E-04
148.0    0.42017E+00   -0.38953E-03   -0.96738E-05
148.5    0.42017E+00    0.25911E-05    0.24985E-06
149.0    0.42018E+00    0.22966E-03    0.60623E-05
149.5    0.42019E+00    0.23746E-03    0.63377E-05
150.0    0.42020E+00    0.35880E-04    0.13152E-05
150.5    0.42018E+00   -0.34528E-03   -0.82172E-05
151.0    0.42015E+00   -0.80565E-03   -0.19638E-04
151.5    0.42010E+00   -0.11484E-02   -0.28000E-04
152.0    0.42005E+00   -0.13146E-02   -0.31897E-04
152.5    0.42000E+00   -0.13247E-02   -0.31922E-04
153.0    0.41995E+00   -0.12025E-02   -0.28691E-04
153.5    0.41991E+00   -0.96755E-03   -0.22662E-04
154.0    0.41988E+00   -0.69256E-03   -0.15629E-04
154.5    0.41987E+00   -0.38391E-03   -0.78277E-05
155.0    0.41987E+00   -0.21841E-03   -0.36820E-05
155.5    0.41986E+00   -0.24927E-03   -0.44271E-05
156.0    0.41985E+00   -0.35892E-03   -0.71258E-05
156.5    0.41983E+00   -0.36505E-03   -0.72388E-05
157.0    0.41982E+00   -0.33100E-03   -0.64190E-05
157.5    0.41981E+00   -0.42351E-03   -0.88103E-05
158.0    0.41979E+00   -0.63868E-03   -0.14198E-04
158.5    0.41975E+00   -0.81032E-03   -0.18417E-04
159.0    0.41973E+00   -0.75626E-03   -0.16934E-04
159.5    0.41971E+00   -0.54984E-03   -0.11648E-04
160.0    0.41969E+00   -0.51032E-03   -0.10519E-04
160.5    0.41967E+00   -0.62354E-03   -0.13190E-04
161.0    0.41964E+00   -0.72234E-03   -0.15538E-04
161.5    0.41961E+00   -0.77209E-03   -0.16720E-04
162.0    0.41959E+00   -0.77658E-03   -0.16795E-04
162.5    0.41956E+00   -0.79365E-03   -0.17222E-04
163.0    0.41953E+00   -0.81305E-03   -0.17690E-04
163.5    0.41950E+00   -0.67889E-03   -0.14348E-04
164.0    0.41949E+00   -0.40542E-03   -0.76107E-05
164.5    0.41949E+00   -0.94619E-04    0.42888E-08
165.0    0.41950E+00    0.59237E-04    0.36548E-05
165.5    0.41950E+00   -0.12226E-03   -0.10750E-05
166.0    0.41948E+00   -0.41688E-03   -0.85385E-05
166.5    0.41946E+00   -0.55518E-03   -0.12025E-04
167.0    0.41944E+00   -0.48748E-03   -0.10342E-04
167.5    0.41943E+00   -0.39243E-03   -0.79742E-05
168.0    0.41942E+00   -0.39242E-03   -0.79144E-05
168.5    0.41940E+00   -0.43649E-03   -0.89121E-05
169.0    0.41939E+00   -0.42874E-03   -0.86599E-05
169.5    0.41938E+00   -0.35018E-03   -0.67031E-05
170.0    0.41936E+00   -0.35854E-03   -0.70541E-05
170.5    0.41934E+00   -0.57859E-03   -0.12758E-04
171.0    0.41931E+00   -0.96653E-03   -0.22696E-04
171.5    0.41925E+00   -0.13672E-02   -0.32958E-04
172.0    0.41918E+00   -0.16741E-02   -0.40768E-04
172.5    0.41911E+00   -0.18725E-02   -0.45747E-04
173.0    0.41902E+00   -0.20515E-02   -0.50205E-04
173.5    0.41893E+00   -0.22274E-02   -0.54628E-04
174.0    0.41884E+00   -0.23467E-02   -0.57654E-04
174.5    0.41874E+00   -0.23637E-02   -0.58062E-04
175.0    0.41865E+00   -0.21600E-02   -0.52866E-04
175.5    0.41858E+00   -0.18333E-02   -0.44522E-04
176.0    0.41852E+00   -0.15008E-02   -0.36061E-04
176.5    0.41847E+00   -0.11537E-02   -0.27340E-04
177.0    0.41844E+00   -0.75217E-03   -0.17340E-04
177.5    0.41843E+00   -0.30755E-03   -0.62702E-05
178.0    0.41844E+00    0.53921E-04    0.27039E-05
178.5    0.41845E+00    0.33233E-03    0.95404E-05
179.0    0.41848E+00    0.58138E-03    0.15556E-04
179.5    0.41851E+00    0.78160E-03    0.20356E-04
180.0    0.41855E+00    0.96526E-03    0.24665E-04
180.5    0.41860E+00    0.11506E-02    0.28998E-04
181.0    0.41865E+00    0.12675E-02    0.31588E-04
181.5    0.41871E+00    0.12484E-02    0.30813E-04
182.0    0.41875E+00    0.10911E-02    0.26633E-04
182.5    0.41878E+00    0.87600E-03    0.20983E-04
183.0    0.41881E+00    0.62684E-03    0.14462E-04
183.5    0.41882E+00    0.28015E-03    0.56187E-05
184.0    0.41881E+00   -0.70180E-04   -0.31656E-05
184.5    0.41880E+00   -0.25939E-03   -0.77929E-05
185.0    0.41879E+00   -0.19514E-03   -0.60293E-05
185.5    0.41879E+00    0.17131E-04   -0.57438E-06
186.0    0.41880E+00    0.23338E-03    0.50541E-05
186.5    0.41881E+00    0.35400E-03    0.84099E-05
187.0    0.41883E+00    0.41968E-03    0.10433E-04
187.5    0.41885E+00    0.39107E-03    0.99988E-05
188.0    0.41886E+00    0.26746E-03    0.70372E-05
188.5    0.41887E+00    0.20779E-03    0.56227E-05
189.0    0.41888E+00    0.26221E-03    0.70909E-05
189.5    0.41890E+00    0.43178E-03    0.11435E-04
190.0    0.41893E+00    0.70238E-03    0.18251E-04
190.5    0.41897E+00    0.10207E-02    0.26224E-04
191.0    0.41902E+00    0.11982E-02    0.30720E-04
191.5    0.41907E+00    0.10518E-02    0.27192E-04
192.0    0.41910E+00    0.60653E-03    0.16202E-04
192.5    0.41910E+00   -0.20331E-04    0.55479E-06
193.0    0.41907E+00   -0.64640E-03   -0.15208E-04
193.5    0.41903E+00   -0.94905E-03   -0.22947E-04
194.0    0.41899E+00   -0.95610E-03   -0.23205E-04
194.5    0.41896E+00   -0.82491E-03   -0.19967E-04
195.0    0.41893E+00   -0.71252E-03   -0.17322E-04
195.5    0.41891E+00   -0.60680E-03   -0.14971E-04
196.0    0.41888E+00   -0.67341E-03   -0.16909E-04
196.5    0.41884E+00   -0.97568E-03   -0.24633E-04
197.0    0.41878E+00   -0.13194E-02   -0.33245E-04
197.5    0.41872E+00   -0.14706E-02   -0.36969E-04
198.0    0.41867E+00   -0.13152E-02   -0.33022E-04
198.5    0.41863E+00   -0.88244E-03   -0.22171E-04
199.0    0.41861E+00   -0.38363E-03   -0.97071E-05
199.5    0.41861E+00    0.23434E-05   -0.57863E-07
200.0    0.41862E+00    0.25129E-03    0.61545E-05
200.5    0.41864E+00    0.47149E-03    0.11711E-04
201.0    0.41867E+00    0.64017E-03    0.16090E-04
201.5    0.41870E+00    0.75772E-03    0.19211E-04
202.0    0.41874E+00    0.89034E-03    0.22657E-04
202.5    0.41878E+00    0.10392E-02    0.26473E-04
203.0    0.41883E+00    0.11757E-02    0.29972E-04
203.5    0.41888E+00    0.12168E-02    0.31079E-04
204.0    0.41893E+00    0.11609E-02    0.29751E-04
204.5    0.41898E+00    0.10348E-02    0.26657E-04
205.0    0.41902E+00    0.10246E-02    0.26506E-04
205.5    0.41907E+00    0.10577E-02    0.27459E-04
206.0    0.41911E+00    0.97436E-03    0.25419E-04
206.5    0.41915E+00    0.79879E-03    0.20996E-04
207.0    0.41918E+00    0.70178E-03    0.18539E-04
207.5    0.41921E+00    0.77653E-03    0.20258E-04
208.0    0.41925E+00    0.91769E-03    0.23572E-04
208.5    0.41929E+00    0.96448E-03    0.24635E-04
209.0    0.41933E+00    0.87524E-03    0.22350E-04
209.5    0.41936E+00    0.70785E-03    0.18114E-04
210.0    0.41938E+00    0.50361E-03    0.12928E-04
210.5    0.41939E+00    0.33992E-03    0.87095E-05
211.0    0.41940E+00    0.21270E-03    0.53720E-05
211.5    0.41941E+00    0.17873E-03    0.43986E-05
212.0    0.41942E+00    0.23585E-03    0.57556E-05
212.5    0.41944E+00    0.37684E-03    0.92161E-05
213.0    0.41946E+00    0.49785E-03    0.12177E-04
213.5    0.41948E+00    0.66821E-03    0.16385E-04
214.0    0.41952E+00    0.90681E-03    0.22289E-04
214.5    0.41957E+00    0.11940E-02    0.29434E-04
215.0    0.41963E+00    0.14063E-02    0.34749E-04
215.5    0.41969E+00    0.15605E-02    0.38675E-04
216.0    0.41976E+00    0.17337E-02    0.43150E-04
216.5    0.41985E+00    0.19929E-02    0.49806E-04
217.0    0.41994E+00    0.22533E-02    0.56423E-04
217.5    0.42004E+00    0.24034E-02    0.60211E-04
218.0    0.42015E+00    0.25190E-02    0.63165E-04
218.5    0.42026E+00    0.26287E-02    0.65999E-04
219.0    0.42037E+00    0.26757E-02    0.67205E-04
219.5    0.42048E+00    0.26933E-02    0.67641E-04
220.0    0.42060E+00    0.27254E-02    0.68471E-04
220.5    0.42071E+00    0.27368E-02    0.68780E-04
221.0    0.42082E+00    0.27295E-02    0.68645E-04
221.5    0.42094E+00    0.27385E-02    0.68923E-04
222.0    0.42105E+00    0.27062E-02    0.68085E-04
222.5    0.42116E+00    0.25214E-02    0.63359E-04
223.0    0.42125E+00    0.21857E-02    0.54904E-04
223.5    0.42132E+00    0.17648E-02    0.44348E-04
224.0    0.42138E+00    0.13576E-02    0.34093E-04
224.5    0.42142E+00    0.10611E-02    0.26544E-04
225.0    0.42146E+00    0.79198E-03    0.19634E-04
225.5    0.42148E+00    0.62356E-03    0.15283E-04
226.0    0.42151E+00    0.57447E-03    0.14018E-04
226.5    0.42153E+00    0.70212E-03    0.17280E-04
227.0    0.42157E+00    0.85407E-03    0.21189E-04
227.5    0.42160E+00    0.79542E-03    0.19788E-04
228.0    0.42162E+00    0.50043E-03    0.12428E-04
228.5    0.42163E+00    0.11526E-03    0.27575E-05
229.0    0.42162E+00   -0.10778E-03   -0.29909E-05
229.5    0.42162E+00   -0.13282E-03   -0.38399E-05
230.0    0.42161E+00   -0.89166E-04   -0.28833E-05
230.5    0.42161E+00    0.10571E-04   -0.35455E-06
231.0    0.42161E+00    0.89480E-04    0.17389E-05
231.5    0.42162E+00    0.12708E-03    0.28640E-05
232.0    0.42163E+00    0.19131E-03    0.46853E-05
232.5    0.42164E+00    0.20916E-03    0.53025E-05
233.0    0.42164E+00    0.73286E-04    0.20370E-05
233.5    0.42163E+00   -0.22547E-03   -0.53705E-05
234.0    0.42161E+00   -0.55388E-03   -0.13629E-04
234.5    0.42158E+00   -0.70434E-03   -0.17518E-04
235.0    0.42155E+00   -0.69280E-03   -0.17363E-04
235.5    0.42152E+00   -0.68441E-03   -0.17225E-04
236.0    0.42149E+00   -0.67688E-03   -0.17052E-04
236.5    0.42147E+00   -0.61541E-03   -0.15395E-04
237.0    0.42145E+00   -0.46110E-03   -0.11356E-04
237.5    0.42144E+00   -0.20162E-03   -0.47259E-05
238.0    0.42144E+00    0.56640E-04    0.18386E-05
238.5    0.42145E+00    0.10909E-03    0.32007E-05
